City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
303,Buchanan,LR,2020-08-19 18:14:10,5.88,-10.05,78.8,88,75,8.05
304,Sao Jose Da Coroa Grande,BR,2020-08-19 18:14:10,-8.9,-35.15,78.58,71,57,8.01
305,Dawson,US,2020-08-19 18:14:10,31.77,-84.45,87.8,52,99,3.36
306,Nioro,GM,2020-08-19 18:14:10,13.35,-15.75,86.56,73,95,9.1
307,Komsomolets,KZ,2020-08-19 18:14:11,53.75,62.07,49.41,73,34,14.56
308,Dwarka,IN,2020-08-19 18:14:11,22.24,68.97,83.19,82,100,17.6
309,Ondangwa,NA,2020-08-19 18:14:11,-17.92,15.95,73.4,13,20,4.7
310,Milas,TR,2020-08-19 18:14:12,37.32,27.78,77.0,53,0,2.24
311,Mount Darwin,ZW,2020-08-19 18:14:13,-16.77,31.58,70.68,27,0,3.0
312,Cervo,ES,2020-08-19 18:14:13,43.67,-7.41,75.0,78,91,8.01
313,Gat,IL,2020-08-19 18:14:13,31.61,34.76,82.0,45,0,5.88
314,Kaduqli,SD,2020-08-19 18:14:14,11.02,29.72,75.16,87,79,6.82
315,Frankfort,ZA,2020-08-19 18:14:14,-27.27,28.48,44.42,42,48,3.91
316,Kongolo,CD,2020-08-19 18:14:14,-5.38,27.0,86.11,23,48,1.74
317,Arlit,NE,2020-08-19 18:14:14,18.74,7.39,102.79,8,0,10.63
318,Fort-Shevchenko,KZ,2020-08-19 18:14:14,44.51,50.26,74.86,58,0,6.87
319,Nanortalik,GL,2020-08-19 18:14:15,60.14,-45.24,45.79,87,22,8.93
320,Boddam,GB,2020-08-19 18:14:15,57.47,-1.78,61.0,87,75,9.17
321,Mbini,GQ,2020-08-19 18:14:15,1.57,9.61,78.8,94,75,6.93
322,Bengkulu,ID,2020-08-19 18:14:15,-3.8,102.27,77.27,86,85,4.09
323,Aktash,RU,2020-08-19 18:12:05,50.3,87.73,40.15,77,0,3.31
324,Santa Cruz De La Palma,ES,2020-08-19 18:09:42,28.68,-17.76,77.0,73,0,11.41
325,Peniche,PT,2020-08-19 18:14:16,39.36,-9.38,75.0,85,13,21.0
326,Inhambane,MZ,2020-08-19 18:14:16,-23.86,35.38,68.0,60,75,17.22
327,Agadez,NE,2020-08-19 18:14:17,19.75,10.25,96.24,10,0,3.29
328,Najran,SA,2020-08-19 18:14:17,17.49,44.13,95.0,16,20,6.93
329,Lapeer,US,2020-08-19 18:11:05,43.05,-83.32,73.4,49,40,6.93
330,Diffa,NE,2020-08-19 18:13:06,13.32,12.61,91.33,35,18,8.34
331,Quchan,IR,2020-08-19 18:14:18,37.11,58.51,68.59,29,0,7.72
332,Tacarigua,VE,2020-08-19 18:14:18,10.09,-67.92,83.19,75,46,3.0
333,Anloga,GH,2020-08-19 18:14:18,5.79,0.9,80.6,74,20,14.99
334,Obidos,BR,2020-08-19 18:14:18,-1.92,-55.52,95.63,37,57,5.64
335,Mbanza-Ngungu,CD,2020-08-19 18:14:20,-5.25,14.87,74.71,67,100,5.12
336,Nikel,RU,2020-08-19 18:14:20,69.41,30.22,64.4,59,90,14.99
337,Puerto Madryn,AR,2020-08-19 18:12:46,-42.77,-65.04,45.36,48,0,14.36
338,Ravar,IR,2020-08-19 18:14:21,31.27,56.81,80.37,17,0,1.43
339,Stephenville,US,2020-08-19 18:14:21,32.22,-98.2,89.6,25,1,9.17
340,Rovinj,HR,2020-08-19 18:14:22,45.08,13.64,78.8,60,35,2.24
341,Trairi,BR,2020-08-19 18:14:22,-3.28,-39.27,84.52,57,49,17.52
342,Wagar,SD,2020-08-19 18:14:22,16.15,36.2,95.49,36,20,6.26
343,Santa Rosa,PH,2020-08-19 18:14:22,14.31,121.11,77.0,100,100,4.72
344,Bahia Honda,CU,2020-08-19 18:14:23,22.9,-83.16,88.95,60,11,3.53
345,Hammerfest,NO,2020-08-19 18:14:23,70.66,23.68,55.4,71,75,16.11
346,Santa Cruz Del Sur,CU,2020-08-19 18:14:23,20.71,-78.0,87.87,64,0,6.89
347,Ingraj Bazar,IN,2020-08-19 18:14:23,25.0,88.15,80.58,81,31,16.2
348,Dharur,IN,2020-08-19 18:14:24,18.82,76.12,73.67,86,100,13.0
349,Maiduguri,NG,2020-08-19 18:14:24,11.85,13.16,85.41,59,37,5.08
350,Bijar,IR,2020-08-19 18:14:24,35.87,47.61,68.86,28,0,8.39
351,Ambatofinandrahana,MG,2020-08-19 18:14:25,-20.55,46.8,59.94,65,0,3.11
352,Ponta Delgada,PT,2020-08-19 18:14:25,37.73,-25.67,73.4,60,20,6.93
353,Mitsamiouli,KM,2020-08-19 18:14:25,-11.38,43.28,78.8,69,20,5.82
354,Maniitsoq,GL,2020-08-19 18:14:26,65.42,-52.9,49.44,70,0,6.46
355,Cascais,PT,2020-08-19 18:14:26,38.7,-9.42,73.0,83,75,11.41
356,Kanakapura,IN,2020-08-19 18:11:40,12.55,77.42,73.4,88,40,6.93
357,Bansang,GM,2020-08-19 18:14:27,13.43,-14.65,87.48,75,74,4.7
358,Raudeberg,NO,2020-08-19 18:14:27,61.99,5.14,64.0,78,36,0.56
359,Padang,ID,2020-08-19 18:14:27,-0.95,100.35,79.23,78,73,3.04
360,Breves,BR,2020-08-19 18:14:27,-1.68,-50.48,95.81,37,22,6.31
361,Harlingen,US,2020-08-19 18:14:28,26.19,-97.7,93.2,46,1,6.42
362,Mushie,CD,2020-08-19 18:14:28,-3.02,16.9,84.04,58,86,5.66
363,Miranda De Ebro,ES,2020-08-19 18:10:31,42.69,-2.95,91.4,20,0,13.87
364,Artigas,UY,2020-08-19 18:14:28,-30.4,-56.47,56.16,62,10,21.16
365,Druskininkai,LT,2020-08-19 18:14:29,54.02,23.97,65.43,92,85,4.23
366,San Rafael Del Sur,NI,2020-08-19 18:14:29,11.85,-86.44,89.6,62,40,9.17
367,Ullapool,GB,2020-08-19 18:14:29,57.9,-5.16,61.0,80,53,15.99
368,Sakti,IN,2020-08-19 18:14:29,22.03,82.97,81.37,82,100,4.07
369,Naifaru,MV,2020-08-19 18:14:29,5.44,73.37,83.01,67,100,6.35
370,Tres Arroyos,AR,2020-08-19 18:14:30,-38.37,-60.28,47.1,55,25,16.78
371,Durban,ZA,2020-08-19 18:14:23,-29.86,31.03,62.6,55,75,12.75
372,Hambantota,LK,2020-08-19 18:14:30,6.12,81.12,80.17,79,93,16.91
373,Mananara,MG,2020-08-19 18:14:31,-16.17,49.77,67.96,90,50,3.53
374,Vestmannaeyjar,IS,2020-08-19 18:14:31,63.44,-20.27,48.2,81,75,23.04
375,Artyom,AZ,2020-08-19 18:14:31,40.47,50.33,78.8,50,0,7.83
376,Beira,MZ,2020-08-19 18:14:32,-19.84,34.84,73.4,83,75,21.92
377,Harper,LR,2020-08-19 18:14:32,4.38,-7.72,76.82,83,98,12.57
378,Lagos,NG,2020-08-19 18:14:32,6.58,3.75,84.2,66,20,10.29
379,Tougan,BF,2020-08-19 18:14:32,13.07,-3.07,82.69,76,100,5.48
380,Cayenne,GF,2020-08-19 18:14:32,4.93,-52.33,78.8,94,30,4.7
381,Mizdah,LY,2020-08-19 18:14:33,31.45,12.98,93.83,20,21,14.12
382,Grand-Lahou,CI,2020-08-19 18:14:33,5.14,-5.02,75.81,87,84,9.66
383,Shuyskoye,RU,2020-08-19 18:11:05,59.37,41.03,47.52,76,4,1.99
384,Bull Savanna,JM,2020-08-19 18:14:34,17.89,-77.59,85.21,63,44,5.66
385,Aranos,NA,2020-08-19 18:14:35,-24.13,19.12,44.6,44,0,9.8
386,Pastos Bons,BR,2020-08-19 18:14:35,-6.6,-44.08,97.05,19,43,6.11
387,Ferrandina,IT,2020-08-19 18:14:36,40.5,16.45,86.0,70,75,3.36
388,Abha,SA,2020-08-19 18:14:36,18.22,42.51,75.2,78,66,6.93
389,Snasa,NO,2020-08-19 18:14:36,64.25,12.38,59.0,77,40,5.82
390,Progreso,MX,2020-08-19 18:10:36,21.28,-89.67,96.01,55,75,5.82
391,Panjakent,TJ,2020-08-19 18:14:37,39.5,67.61,73.4,43,17,11.41
392,Sundumbili,ZA,2020-08-19 18:14:37,-29.13,31.4,62.6,55,75,12.75
393,Stolin,BY,2020-08-19 18:14:37,51.89,26.85,67.73,86,95,2.35
394,Kargopol,RU,2020-08-19 18:14:37,61.51,38.95,48.43,69,3,2.84
395,Krasnoselkup,RU,2020-08-19 18:14:38,65.7,82.47,60.17,92,100,15.46
396,Kachiry,KZ,2020-08-19 18:14:38,53.07,76.1,58.91,70,63,10.07
397,Inverness,GB,2020-08-19 18:14:22,57.48,-4.22,61.0,87,40,17.22
398,Colombo,LK,2020-08-19 18:12:54,6.93,79.85,82.4,78,20,9.17
399,Nkowakowa,ZA,2020-08-19 18:14:39,-23.89,30.29,42.8,24,0,8.05
400,Bolivar,US,2020-08-19 18:14:39,37.61,-93.41,82.0,54,20,7.09
401,Bilara,IN,2020-08-19 18:14:39,26.18,73.71,83.77,78,100,10.87
402,Kismayo,SO,2020-08-19 18:14:03,-0.36,42.55,77.25,83,1,15.12
403,Knysna,ZA,2020-08-19 18:14:40,-34.04,23.05,48.2,81,24,3.36
404,Bondoukou,CI,2020-08-19 18:14:40,8.03,-2.8,77.94,81,58,3.58
405,Brigantine,US,2020-08-19 18:14:40,39.41,-74.36,75.0,78,75,8.05
406,Sistranda,NO,2020-08-19 18:14:41,63.73,8.83,59.0,82,40,8.05
407,Chardara,KZ,2020-08-19 18:14:41,41.25,67.97,72.73,27,0,12.35
408,Bathsheba,BB,2020-08-19 18:14:41,13.22,-59.52,86.0,74,40,21.92
409,Manono,CD,2020-08-19 18:14:41,-7.3,27.42,83.43,22,50,3.56
410,Malyye Derbety,RU,2020-08-19 18:14:42,47.95,44.68,75.9,44,43,6.17
411,Saint-Georges,GD,2020-08-19 18:14:43,12.06,-61.75,87.8,70,40,13.87
412,Rio Cuarto,AR,2020-08-19 18:14:43,-33.13,-64.35,46.4,24,85,16.11
413,Manjacaze,MZ,2020-08-19 18:14:43,-24.71,33.88,59.83,72,11,7.29
414,Nizhniy Baskunchak,RU,2020-08-19 18:14:43,48.22,46.83,79.0,33,41,1.66
415,Surt,LY,2020-08-19 18:14:44,31.21,16.59,81.75,73,0,7.38
416,Piacabucu,BR,2020-08-19 18:14:44,-10.41,-36.43,78.94,66,51,8.95
417,Dumka,IN,2020-08-19 18:14:44,24.27,87.25,78.64,88,44,17.38
418,Kamenka,RU,2020-08-19 18:14:45,51.32,42.77,70.0,55,77,5.01
419,Taoudenni,ML,2020-08-19 18:14:45,22.68,-3.98,111.61,7,1,8.93
420,Kroonstad,ZA,2020-08-19 18:14:46,-27.65,27.23,44.53,50,99,5.75
421,Calamar,CO,2020-08-19 18:14:47,10.25,-74.91,87.8,70,75,12.75
422,Sehithwa,BW,2020-08-19 18:14:47,-20.47,22.72,53.6,29,0,5.93
423,Akdepe,TM,2020-08-19 18:14:47,42.06,59.38,78.8,31,19,6.93
424,Natitingou,BJ,2020-08-19 18:14:47,10.3,1.38,82.4,65,40,6.93
425,Mapiripan,CO,2020-08-19 18:14:48,2.89,-72.13,87.78,64,100,4.5
426,Prenzlau,DE,2020-08-19 18:14:48,53.32,13.87,73.0,71,5,4.05
427,Tazovskiy,RU,2020-08-19 18:14:48,67.47,78.7,57.58,67,16,14.41
428,Veraval,IN,2020-08-19 18:14:48,20.9,70.37,82.0,84,100,16.78
429,Colares,PT,2020-08-19 18:14:49,38.8,-9.45,73.0,83,75,11.41
430,Rivadavia,AR,2020-08-19 18:14:49,-33.19,-68.46,39.2,55,75,8.05
431,Thinadhoo,MV,2020-08-19 18:14:49,0.53,72.93,84.38,63,100,4.27
432,Moche,PE,2020-08-19 18:14:49,-8.17,-79.01,64.58,72,12,11.7
433,Florianopolis,BR,2020-08-19 18:11:27,-27.61,-48.5,66.99,88,75,13.87
434,Telford,GB,2020-08-19 18:14:50,52.68,-2.45,69.01,94,75,8.05
435,Sesori,SV,2020-08-19 18:14:50,13.72,-88.37,89.6,70,20,2.24
436,Nouadhibou,MR,2020-08-19 18:14:50,20.93,-17.03,73.4,78,0,23.04
437,Mabaruma,GY,2020-08-19 18:14:50,8.2,-59.78,88.11,59,76,6.58
438,Semypolky,UA,2020-08-19 18:14:51,50.72,30.93,75.2,41,29,2.8
439,Caluquembe,AO,2020-08-19 18:14:51,-13.78,14.68,64.81,25,4,5.1
440,Sao Felix Do Xingu,BR,2020-08-19 18:14:51,-6.64,-51.99,100.8,22,8,6.67
441,Prattville,US,2020-08-19 18:14:42,32.46,-86.46,93.99,52,40,2.04
442,Porto Murtinho,BR,2020-08-19 18:14:52,-21.7,-57.88,63.5,95,100,9.69
443,Sambava,MG,2020-08-19 18:14:52,-14.27,50.17,70.84,82,17,10.27
444,San Pedro,PH,2020-08-19 18:14:53,14.35,121.02,77.0,100,100,5.08
445,Togur,RU,2020-08-19 18:14:53,58.36,82.83,54.25,93,93,6.58
446,Marrakesh,MA,2020-08-19 18:12:37,31.63,-8.01,98.6,27,0,8.05
447,Rio Grande,BR,2020-08-19 18:12:14,-32.03,-52.1,62.6,42,15,21.92
448,Maloy,NO,2020-08-19 18:14:56,61.94,5.11,64.4,72,40,5.82
449,Warri,NG,2020-08-19 18:14:57,5.52,5.75,79.36,74,69,9.95
450,Inowroclaw,PL,2020-08-19 18:14:57,52.8,18.26,75.2,44,98,4.7
451,Abu Dhabi,AE,2020-08-19 18:14:58,24.47,54.37,96.8,79,67,8.05
452,Mandal,IN,2020-08-19 18:14:58,25.45,74.57,79.66,87,100,6.73
453,Senanga,ZM,2020-08-19 18:14:58,-16.12,23.27,66.61,25,0,6.91
454,Iraquara,BR,2020-08-19 18:14:58,-12.25,-41.62,82.4,41,67,9.91
455,Carmarthen,GB,2020-08-19 18:14:59,51.86,-4.31,69.01,93,100,18.34
456,Luz,BR,2020-08-19 18:14:59,-19.8,-45.69,89.71,29,0,9.1
457,Stromness,GB,2020-08-19 18:14:59,58.97,-3.3,57.2,100,90,5.82
458,Puerto Ayacucho,VE,2020-08-19 18:15:00,5.66,-67.62,86.0,66,40,3.36
459,Mikkeli,FI,2020-08-19 18:15:00,61.69,27.27,68.0,64,22,1.12
460,Kalabo,ZM,2020-08-19 18:15:00,-14.97,22.68,69.39,23,0,8.3
461,Ler,SS,2020-08-19 18:15:00,8.3,30.14,73.99,93,81,3.6
462,Miraflores,MX,2020-08-19 18:15:00,19.22,-98.81,71.6,53,40,3.36
463,Lagunas,PE,2020-08-19 18:15:01,-5.23,-75.68,97.57,36,6,4.18
464,The Valley,AI,2020-08-19 18:15:01,18.22,-63.06,89.6,66,40,13.87
465,Sohag,EG,2020-08-19 18:15:01,26.56,31.69,89.22,18,0,10.78
466,Maicao,CO,2020-08-19 18:15:02,11.38,-72.24,90.5,56,96,8.41
467,Moa,CU,2020-08-19 18:15:02,20.66,-74.94,89.22,61,5,9.62
468,Mwense,ZM,2020-08-19 18:15:02,-10.38,28.7,75.96,24,12,6.17
469,Pimentel,PE,2020-08-19 18:15:02,-6.84,-79.93,68.0,64,75,11.41
470,Purranque,CL,2020-08-19 18:11:02,-40.92,-73.17,48.2,45,7,9.17
471,La Libertad,EC,2020-08-19 18:15:03,-2.23,-80.9,68.0,88,75,9.17
472,Nikolayevka,RU,2020-08-19 18:12:06,53.13,47.2,51.48,80,8,4.83
473,Chiredzi,ZW,2020-08-19 18:15:03,-21.05,31.67,60.75,67,82,9.22
474,Talavera,PH,2020-08-19 18:15:03,15.62,120.93,74.75,94,100,1.34
475,Yar-Sale,RU,2020-08-19 18:15:04,66.83,70.83,56.59,67,9,15.68
476,Ciudad Bolivar,VE,2020-08-19 18:15:04,8.12,-63.55,91.38,48,89,7.11
477,Margate,GB,2020-08-19 18:15:04,51.38,1.39,66.99,99,100,5.01
478,Deer Lake,CA,2020-08-19 18:15:05,49.17,-57.43,73.4,64,75,8.05
479,Necochea,AR,2020-08-19 18:15:05,-38.55,-58.74,46.0,65,73,15.01
480,Boysun,UZ,2020-08-19 18:15:05,38.21,67.2,66.27,35,1,4.83
481,Aksaray,TR,2020-08-19 18:15:05,38.37,34.03,78.8,22,0,3.27
482,Santa Isabel Do Rio Negro,BR,2020-08-19 18:15:06,-0.41,-65.02,96.42,40,81,3.98
483,Maragogi,BR,2020-08-19 18:15:06,-9.01,-35.22,78.1,72,56,8.1
484,Talcahuano,CL,2020-08-19 18:10:46,-36.72,-73.12,55.4,37,0,17.22
485,Pangnirtung,CA,2020-08-19 18:15:06,66.15,-65.71,50.0,66,75,17.22
486,Sarkand,KZ,2020-08-19 18:15:07,45.41,79.92,63.79,38,12,5.48
487,Candolim,IN,2020-08-19 18:15:08,15.52,73.76,80.6,88,75,10.29
488,Peekskill,US,2020-08-19 18:15:08,41.29,-73.92,71.01,85,95,3.06
489,Paso De Carrasco,UY,2020-08-19 18:15:08,-34.86,-56.05,46.4,61,75,14.99
490,Fort Pierce,US,2020-08-19 18:15:08,27.45,-80.33,89.01,66,1,3.36
491,Malinovskiy,RU,2020-08-19 18:15:09,61.2,62.84,53.13,98,98,4.88
492,Saint-Francois,FR,2020-08-19 18:15:09,46.42,3.91,86.0,37,83,3.36
493,Tromso,NO,2020-08-19 18:14:02,69.65,18.96,53.6,71,75,14.99
494,Skjervoy,NO,2020-08-19 18:15:09,70.03,20.97,53.6,87,75,1.12
495,Glace Bay,CA,2020-08-19 18:15:10,46.2,-59.96,80.01,53,40,17.22
496,Salinopolis,BR,2020-08-19 18:15:10,-0.61,-47.36,83.8,68,60,16.89
497,Rocha,UY,2020-08-19 18:15:10,-34.48,-54.33,49.66,56,2,16.91
498,Amapa,BR,2020-08-19 18:15:11,1.0,-52.0,92.68,42,58,5.41
499,Humberto De Campos,BR,2020-08-19 18:15:11,-2.6,-43.46,91.51,43,84,7.78
500,Orocue,CO,2020-08-19 18:15:11,4.79,-71.34,89.53,59,81,6.58
501,Mucurapo,TT,2020-08-19 18:15:11,10.67,-61.53,91.4,55,40,9.17
502,Caconda,AO,2020-08-19 18:15:12,-13.73,15.07,65.73,24,7,4.76
503,Cordele,US,2020-08-19 18:15:12,31.96,-83.78,88.0,54,1,2.42
504,Ust-Koksa,RU,2020-08-19 18:15:12,50.27,85.61,52.34,66,45,4.0
505,Gogrial,SS,2020-08-19 18:15:12,8.53,28.1,73.22,95,100,3.13
506,Ajdabiya,LY,2020-08-19 18:15:13,30.76,20.23,78.91,75,0,13.31
507,Ngama,TD,2020-08-19 18:15:13,11.78,17.17,74.01,89,73,14.41
508,Tyazhinskiy,RU,2020-08-19 18:15:13,56.12,88.52,54.88,85,87,6.89
509,Nikolskoye,RU,2020-08-19 18:15:13,59.7,30.79,64.4,55,0,6.71
510,Rovaniemi,FI,2020-08-19 18:15:13,66.5,25.72,62.6,77,45,8.05
511,Mormugao,IN,2020-08-19 18:15:14,15.4,73.8,80.6,88,75,10.29
512,Bakel,SN,2020-08-19 18:15:14,14.9,-12.46,92.55,56,32,13.62
513,Mongagua,BR,2020-08-19 18:14:15,-24.09,-46.62,73.99,88,90,8.05
514,Djambala,CG,2020-08-19 18:15:15,-2.54,14.75,78.6,59,69,4.63
515,Nizhnyaya Tavda,RU,2020-08-19 18:15:16,57.67,66.17,52.9,97,100,6.51
516,Matai,TZ,2020-08-19 18:15:16,-8.3,31.52,68.0,37,64,2.24
517,Lobito,AO,2020-08-19 18:15:16,-12.35,13.55,69.93,86,52,1.68
518,Alta Floresta,BR,2020-08-19 18:15:16,-9.88,-56.09,100.4,24,20,8.05
519,Ambilobe,MG,2020-08-19 18:15:17,-13.2,49.05,68.88,70,8,5.82
520,Muravlenko,RU,2020-08-19 18:15:17,63.79,74.52,54.01,92,75,7.96
521,High Rock,BS,2020-08-19 18:15:17,26.62,-78.28,75.2,94,75,4.7
522,Pitkyaranta,RU,2020-08-19 18:15:18,61.57,31.48,57.9,65,3,4.88
523,Iquitos,PE,2020-08-19 18:15:18,-3.75,-73.25,93.2,59,75,5.82
524,Neuquen,AR,2020-08-19 18:15:18,-38.95,-68.06,46.4,28,0,6.93
525,Malanville,BJ,2020-08-19 18:15:19,11.87,3.39,81.12,79,76,7.49
526,Rafaela,AR,2020-08-19 18:13:08,-31.25,-61.49,55.0,26,99,7.0
527,Tefe,BR,2020-08-19 18:15:21,-3.35,-64.71,91.4,63,75,8.05
528,Dudinka,RU,2020-08-19 18:14:06,69.41,86.18,55.4,54,0,11.18
529,Tete,MZ,2020-08-19 18:15:21,-16.16,33.59,89.01,23,55,5.82
530,Muros,ES,2020-08-19 18:15:22,42.78,-9.06,70.0,91,100,20.0
531,Westport,US,2020-08-19 18:13:50,41.14,-73.36,66.99,72,90,6.93
532,Oriximina,BR,2020-08-19 18:15:23,-1.77,-55.87,96.22,39,74,3.29
533,Outjo,NA,2020-08-19 18:15:23,-20.12,16.15,59.7,25,0,11.56
534,Sidi Ali,DZ,2020-08-19 18:15:23,36.1,0.42,84.81,47,26,7.43
535,Manoel Urbano,BR,2020-08-19 18:15:23,-8.84,-69.26,98.65,33,6,5.19
536,Kajiado,KE,2020-08-19 18:15:23,-1.85,36.78,66.2,72,75,6.93
537,Henties Bay,NA,2020-08-19 18:15:24,-22.12,14.28,59.0,71,0,12.28
538,Praia Da Vitoria,PT,2020-08-19 18:15:24,38.73,-27.07,75.2,53,40,13.2
539,Kafue,ZM,2020-08-19 18:15:24,-15.77,28.18,71.6,37,12,5.82
540,Antofagasta,CL,2020-08-19 18:15:24,-23.65,-70.4,59.0,62,20,14.99
541,Grenaa,DK,2020-08-19 18:15:25,56.42,10.88,71.6,68,13,4.7
542,Skeldon,GY,2020-08-19 18:15:25,5.88,-57.13,86.68,67,10,6.64
543,Islamkot,PK,2020-08-19 18:15:26,24.7,70.18,86.38,76,58,17.31
544,Ladario,BR,2020-08-19 18:15:26,-19.0,-57.6,98.6,32,20,14.99
545,Skelleftea,SE,2020-08-19 18:12:57,64.75,20.95,71.6,73,79,4.7
546,Perelyub,RU,2020-08-19 18:15:27,51.87,50.37,60.64,61,80,7.23
547,Brest,BY,2020-08-19 18:15:28,52.1,23.7,68.92,73,96,5.7
548,Banjar,ID,2020-08-19 18:15:28,-8.19,114.97,78.8,83,40,17.22
549,Synya,RU,2020-08-19 18:15:29,65.37,58.04,55.18,93,92,7.18
550,Wajir,KE,2020-08-19 18:15:29,1.75,40.06,86.0,51,75,8.05
551,Shenkursk,RU,2020-08-19 18:15:29,62.11,42.9,46.76,73,0,4.72
552,Jumla,NP,2020-08-19 18:15:04,29.27,82.18,63.77,72,99,3.11
553,Mogadishu,SO,2020-08-19 18:14:11,2.04,45.34,76.87,85,39,14.52
554,Vestmanna,FO,2020-08-19 18:15:30,62.16,-7.17,55.4,71,98,9.17
555,Ornskoldsvik,SE,2020-08-19 18:15:30,63.29,18.72,60.8,93,14,6.93
556,Aleysk,RU,2020-08-19 18:15:31,52.49,82.78,58.46,74,68,9.64
557,Ocala,US,2020-08-19 18:13:49,29.19,-82.14,89.01,58,40,10.29
558,Slantsy,RU,2020-08-19 18:15:31,59.12,28.09,61.07,69,2,3.51
559,Namibe,AO,2020-08-19 18:15:31,-15.2,12.15,66.96,82,75,7.18
560,Monte Plata,DO,2020-08-19 18:15:32,18.81,-69.78,91.99,66,75,3.36
561,Sibut,CF,2020-08-19 18:15:32,5.72,19.07,72.45,92,100,3.02
562,Igaracu Do Tiete,BR,2020-08-19 18:15:32,-22.51,-48.56,77.59,62,4,10.22
563,Decatur,US,2020-08-19 18:15:09,39.84,-88.95,78.01,36,1,11.41
564,La Asuncion,VE,2020-08-19 18:15:33,11.03,-63.86,84.94,69,86,15.21
565,Ponta Pora,BR,2020-08-19 18:15:33,-22.54,-55.73,57.2,93,90,9.17
566,Salamiyah,SY,2020-08-19 18:15:33,35.01,37.05,73.56,63,0,11.48
567,Nchelenge,ZM,2020-08-19 18:15:34,-9.35,28.73,74.8,40,63,3.89
568,Carinhanha,BR,2020-08-19 18:15:34,-14.3,-43.77,94.84,21,47,4.38
569,Saint-Denis,FR,2020-08-19 18:15:34,48.92,2.33,75.0,69,90,11.41
570,Ishim,RU,2020-08-19 18:15:35,56.11,69.49,50.99,94,100,12.15
571,Selfoss,IS,2020-08-19 18:15:35,63.93,-21.0,51.01,97,100,5.99
572,Bonfim,BR,2020-08-19 18:15:35,3.08,-59.95,90.7,54,9,3.04
573,Mangrol,IN,2020-08-19 18:15:35,21.12,70.12,82.08,84,100,17.07
574,Borshchiv,UA,2020-08-19 18:18:44,48.8,26.04,66.0,77,100,10.0
